Max NOISE,Max WEMP,Max DOC,Max ROUGH,Max WFUEL,Max PURCH,Min RANGE,Min LDMAX,Min VCMAX,PFPF,Algorithm
73.367209039,1959.3428897147,76.0682767763,1.9994522492,388.2862970459,43535.9736576496,2102.6672329085,15.9118087922,194.0560243673,1.7476791421,NSGAII
73.9300808242,1924.8040467377,59.6723747642,1.9245867831,449.8413169666,43130.4534201571,2007.0316165264,14.7620293152,197.2891137923,0.2985781087,NSGAII
73.4160516121,1968.14642271,64.2337356665,1.9499381121,389.6546319976,43376.1779236894,2121.0371991844,14.7525206381,188.1868546895,2.1998307506,NSGAII
73.3238938212,1957.2058732558,79.0593782166,1.9765863955,388.4440530696,43349.805739905,2287.0629679175,15.3283908234,190.6013566313,1.3320357318,NSGAII
73.3445657345,1945.0184965938,64.4680727619,1.7999487315,440.4714301527,43288.1814957932,2003.1135675701,14.4500988932,194.702828076,0.2838938559,NSGAII
73.5981551954,1890.1529341554,59.1784646104,1.9769156559,462.7067250642,42538.4166820331,2102.203321523,15.7899944845,200.4234109105,0.8748317992,NSGAII
73.6133046225,1889.5417793221,59.8593792842,1.9769274731,462.351092371,42549.234545086,2096.0714884059,15.6735577426,200.6978938542,0.8853591555,NSGAII
73.6639058109,1889.7597213896,59.6075123748,1.98919581,460.4598000763,42569.3187660315,2121.0876735365,15.7462168137,200.6356571559,0.8940969483,NSGAII
73.675051319,1895.4045637065,59.6778537534,1.9933370085,459.8099278868,42714.0215519256,2101.4843781486,15.9094132271,200.9428918042,0.7784227934,NSGAII
73.3296737459,1987.1979505908,67.0515933492,1.9498839691,418.1871983631,43781.4492211346,2407.0541597535,15.019008286,188.3285082554,0.2463661743,NSGAII
73.6192860328,1889.2078774505,70.4018641116,1.9443703844,448.1387396354,42548.1822656782,2098.969426506,15.611502194,198.9100693127,1.0637055219,NSGAII
73.380456439,1939.7973300005,73.6744887426,1.9467153883,419.0006776429,43328.7654975574,2005.5663711493,15.6103664462,196.7335283011,0.5913570258,NSGAII
73.7476184973,1952.7538180088,71.6408143478,1.9976721229,389.0787198049,43613.2112732642,2014.227257969,15.9676626751,195.9024930282,1.34802371,NSGAII
73.7611780897,1952.5797336701,71.686812681,1.9798766937,389.2062243463,43641.0574557522,2013.5634187857,15.778473715,196.098840714,1.5715855996,NSGAII
73.6400943253,1949.1640581652,74.3371691581,1.9777016098,388.7317257913,43589.9246284565,2000.7212214817,15.6866107362,194.6864705644,1.8040966704,NSGAII
73.3497330363,1942.9282044388,69.7765971614,1.8299262028,446.1384635274,43289.8854697436,2032.185021261,14.8051351701,195.1516994205,0.2966899184,NSGAII
73.4989758146,1888.8240184052,77.3957200777,1.9136798765,475.603795981,42639.7022131139,2004.1388732137,15.7296666371,201.2803003778,1.5047937767,NSGAII
73.4921417299,1969.548303382,79.4290696447,1.9388068672,417.2192151178,43659.2530961408,2259.1297327297,15.3354397074,191.2766435767,0.2954783647,NSGAII
73.2437675356,2015.3490551383,75.2297309818,1.9999896846,384.47845988,44386.4361643324,2251.4966155949,15.1833041205,187.8068744356,0.1795702116,NSGAII
73.3190230019,2020.1220472539,79.4063512631,1.9985893936,385.3782993286,44481.1206812731,2265.9725533945,15.3039266199,187.3922587784,0.2669739749,NSGAII
73.3492181721,2009.3982614921,77.267321029,1.9985764946,386.0906980555,44349.8310699329,2183.1059809551,15.1300461543,188.7539355096,0.2646067054,NSGAII
73.3448887834,2010.0321673042,77.9534602909,1.9747875649,389.5384177876,44378.0041447304,2144.0268678448,15.0735942514,189.0652544672,0.1921996619,NSGAII
73.2495319445,2005.9211293963,79.293325036,1.9991710495,389.7247707659,44230.4979422451,2321.9366633204,15.2351302284,187.7995191596,0.2850644831,NSGAII
73.8687216914,1889.3947980231,65.1219437472,1.9957102487,450.3270655818,42621.3793601099,2060.3171665126,15.6657343125,200.3835752144,0.5956279663,NSGAII
73.5846986915,1899.0437754322,59.8693124265,1.826724398,458.313265141,42662.3146040635,2009.9123438845,14.7069654072,199.249551973,0.7825215819,NSGAII
73.3720173624,1940.688857317,63.2412585269,1.7931077653,449.4766463757,43287.3169476192,2000.1641907027,14.4571287522,195.3425328701,0.2548936113,NSGAII
73.268836772,1952.2264905646,77.6817624244,1.9996151407,445.8377697351,43270.7657757042,2453.683161136,15.673715528,191.4789998134,0.2239683672,NSGAII
73.3232350059,1935.2337783506,79.996051273,1.9999963317,441.5865269018,43048.8925773755,2434.603294174,15.9069979028,193.5235766696,0.4286652132,NSGAII
73.3101097314,1885.0338339862,79.9916382255,1.9994318997,472.252952192,42263.7604945604,2400.309741579,16.112554591,198.0653289911,1.1728235511,NSGAII
73.4653617355,1888.852256429,59.9892375274,1.8304630121,450.6639574998,42458.1104586704,2004.109503081,14.806296011,199.7695421775,0.802862658,NSGAII
73.6091410857,2006.6690969736,77.1583114231,1.9951778973,382.4381184652,44529.7711909512,2017.5291913147,15.6153359939,191.7514887794,0.2926368714,NSGAII
73.5533242686,1888.1986285932,59.6600232042,1.8593617787,476.8440178959,42475.8060267136,2020.5580860372,15.0086078867,200.0440883696,1.8506269127,NSGAII
73.2814655912,1923.3601656769,79.9477549372,1.9999982205,449.7387641532,42783.9581991496,2496.3729766172,15.6554808653,192.8259430732,0.2631834545,NSGAII
73.711055337,1889.946670625,61.8754428357,1.9969676016,447.7739485746,42598.8739167399,2000.6312824876,15.9113209223,200.9518934389,0.8633486407,NSGAII
73.7242411761,1890.4608670731,59.964225054,1.9995781941,449.8478809456,42636.0926441949,2003.0440376661,15.9062206089,201.1014485451,0.8376478238,NSGAII
73.3173995971,1973.6762491658,79.9447159794,1.9984389655,416.5251793407,43946.3013557632,2076.3593230388,16.1095319624,194.6617393332,0.2752972,NSGAII
73.3148675195,2003.9031300211,79.9980505821,1.9930526812,389.6043214082,44486.9873936577,2014.9210691213,15.8241290813,192.5167324533,0.2491549334,NSGAII
73.6323599183,1887.157402372,59.1563838537,1.9778498813,457.6023111658,42606.3973390994,2030.2043802772,15.9091308071,201.3419330817,1.0554940866,NSGAII
73.3331114596,1897.1642717035,77.1947896291,1.9997363102,470.5486941894,42659.6033748496,2147.9616745482,16.5005393272,199.63268901,1.3388358795,NSGAII
73.5370834949,1889.558168643,77.6289045231,1.9473830189,449.596510535,42539.1273931357,2045.4427250463,15.640678652,199.4274129812,0.8435264034,NSGAII
73.4433114703,1918.5899745394,76.9143943539,1.9260676041,449.9768746931,43004.072603582,2035.2642868714,15.3202856918,197.2651736404,0.2904762361,NSGAII
73.3066893819,1886.4398675236,70.4442073706,1.9442851324,449.0448277084,42316.4333985017,2170.2664900678,15.4041623691,198.3834588512,1.1426723518,NSGAII
73.2870110344,1922.9691796488,71.8787400919,1.9787575875,417.7397652236,42984.3610722692,2259.9268982914,15.6358726351,195.3261719049,0.6464278841,NSGAII
74.0483097875,1933.2119249141,65.8637418878,1.97337254,419.6549031181,43354.067251588,2008.0773691315,15.6867823972,198.0846233346,1.669706262,NSGAII
73.452317889,1948.6541254969,71.9560771989,1.9966252842,385.6183093628,43572.5295291199,2044.6298116038,15.6534003754,194.2847284186,1.5521296563,NSGAII
73.618730772,1887.6784990834,65.1847214833,1.8552702987,463.2839713987,42532.8013114008,2002.7532379826,14.8701522514,201.0070133496,1.0075709521,NSGAII
73.610771079,1888.1216618615,66.7173245699,1.8551047034,461.6550566234,42545.25448505,2000.5181661231,15.085970249,201.0728678454,1.0261191168,NSGAII
73.5219527587,1888.1402322881,63.2453876825,1.931110704,468.7927606713,42587.7258049545,2034.5168932338,15.6898265585,201.4275564404,0.8798177162,NSGAII
73.3470379251,1893.7374045819,77.8286908611,1.8573784143,443.3786488026,42618.1221581684,2009.6681036593,15.3049572269,199.5347162761,1.1260383359,NSGAII
73.3059649993,1918.8209824735,79.2445176751,1.9796709949,418.3479200877,42906.3115032879,2184.310010817,15.9930636395,195.3875535393,0.9943877368,NSGAII
73.3249916138,1992.9281155681,76.6800504414,1.995039691,418.687977386,44199.482672037,2031.654202805,15.9017455776,192.7273895798,0.2490798375,NSGAII
73.3180365395,1976.5601322997,77.8272917096,1.9955841226,407.0938568348,43978.6890667726,2003.7492816392,16.2062134849,194.5840909516,0.4745306953,NSGAII
73.3370647291,1961.4251411848,69.9017430197,1.910965435,448.6510378296,43613.0313822915,2027.4776910521,15.3025264431,194.1123416741,0.245834119,NSGAII
73.7260424412,1890.379940092,65.9713201551,1.9787937653,461.479707364,42726.3129125763,2000.2109577832,16.2084537552,202.3555094094,0.8877185069,NSGAII
73.527196145,1997.606216568,65.6625999829,1.9986654607,386.6766662207,44183.9076583796,2266.0449609597,15.1235736644,189.1077355606,1.0586509199,NSGAII
73.2697165274,1985.3337508425,69.1913743693,1.9986104845,417.9052220573,43777.0543314712,2453.5524632149,15.3808827946,189.2168168128,0.282272996,NSGAII
73.3363373059,1981.6648136383,70.2473866267,1.9760625487,418.4579945115,43728.9722867394,2405.9333703282,15.3164348244,189.5325354891,0.3041551118,NSGAII
73.3330222449,1910.7503802674,64.9857620157,1.9944744537,443.5377420212,43089.7916328947,2014.8987185545,16.2280362123,200.1405578579,1.853451636,NSGAII
73.5731030405,1887.9054640154,59.8096125759,1.9776476831,465.1846042253,42502.8085724124,2137.0569891204,15.6882815856,199.6498863417,1.4171962403,NSGAII
73.5130012106,1974.8865402886,64.9270956915,1.94935835,387.9021514724,43834.7402742674,2013.4505499558,14.9660266341,192.5107018376,0.8387719948,NSGAII
73.3205354488,1966.8181925879,76.5847705588,1.9962828606,418.8114747564,43614.1976389092,2253.2385140919,15.6110069803,191.7817233315,0.2664545767,NSGAII
73.4126084923,1937.4880123202,64.5053479509,1.9942436051,438.8227443663,43296.8064055848,2143.2952694662,15.9086439193,196.8843957079,0.3203414067,NSGAII
73.8655621266,1917.7087351312,59.6445207601,1.9777789885,448.1929794422,43051.559355698,2043.338068628,15.3933179822,198.7328282474,0.5989227284,NSGAII
73.3397191583,1943.6332510026,63.1991111532,1.8595981328,444.8041555362,43302.4756883062,2049.069803556,14.8485654493,195.3039965824,0.2631462271,NSGAII
73.4202031803,1975.8962372812,75.4964623998,1.9121121105,418.3025172574,43863.2131586088,2068.2605730577,15.3550237994,193.1479158208,0.2750462121,NSGAII
73.4051531399,1938.5132860251,71.5131962026,1.9987244949,413.2342713078,43377.9602234742,2081.76227603,16.1533302043,198.0234529866,1.0988375754,NSGAII
73.2790651522,1963.2945855779,73.856452122,1.9478830525,386.9088747338,43553.114183611,2126.0821436112,14.7157405665,192.4373169584,2.0644311448,NSGAII
73.3458026177,1899.2589778662,71.9276342942,1.9993560145,449.9933302743,42800.540482073,2007.6881285386,16.2314807484,201.2889334152,1.382066266,NSGAII
73.4329113879,1887.4587130074,59.7397524309,1.9251093307,492.7313077738,42500.4301176844,2001.4176305166,15.4414834099,201.2246589931,1.7799257638,NSGAII
73.3395868863,1889.8366358288,65.8067587387,1.9130923993,494.070940919,42535.9977999987,2048.912354449,15.5165104384,201.1401461685,1.9523603833,NSGAII
73.34373906,1893.0716502066,75.8237097946,1.9101635733,495.7638983079,42506.8776704192,2115.9317117874,15.6096661071,199.3179068396,1.4182730112,NSGAII
73.3084724835,1939.0928386975,64.3423026,1.8161854496,446.3081449781,43177.8632086769,2011.7048756188,14.4002516348,195.0503006394,0.2493082159,NSGAII
73.3400424591,2010.0612970217,65.9666168767,1.9885869237,382.8058219629,44318.2884124031,2101.3088567793,14.9696400036,189.4254084214,0.5732320147,NSGAII
73.2472830622,1938.1350476136,76.7079288543,1.9976316863,419.6612428954,43150.9306807456,2407.5554694749,15.6309911688,193.070113809,0.511922215,NSGAII
73.4246444284,1930.2670530906,65.7769518502,1.8562966159,447.9991711986,43157.9789116209,2008.8334578537,15.033036006,197.3720981536,0.7704602452,NSGAII
73.2948413735,1985.7447894163,79.8462769559,1.994433835,380.8380864219,44029.4219293151,2131.1721134818,15.9180576375,192.4963357334,1.4908850201,NSGAII
73.611784915,1987.5639022126,64.9704196781,1.9972688629,407.479254566,44259.6030833637,2028.6966536705,15.9553188582,194.3891624946,0.5982556431,NSGAII
73.52971454,1937.1033465686,77.5167845445,1.9788945052,449.454332957,43385.6894285799,2043.3618747438,16.0660464986,198.0326725653,0.2754265381,NSGAII
73.3083985464,1888.5746172826,78.080080298,1.9465200081,447.5128666765,42447.0843791454,2002.4377192208,15.6442424282,198.5861095355,1.1177905256,NSGAII
73.4334085033,1892.1247108879,62.6589565799,1.9440877672,449.2995932955,42523.3684804632,2108.1693512156,15.4787525566,199.6958094323,0.7787584407,NSGAII
73.4442951819,1887.7585594052,78.916401942,1.9392932113,469.1221723624,42499.6865194075,2095.4455792061,15.9991190978,200.245219687,0.8657078096,NSGAII
73.3001639992,1951.3982434945,77.4727387816,1.9156840868,419.6727418692,43422.9487360358,2114.0721767872,15.3408700517,194.1179286456,0.703149405,NSGAII
73.4963632151,1889.5612346284,72.9833440593,1.9957235745,449.8387004645,42647.7086978298,2004.9973249658,16.5002167455,201.9588606914,0.9801274681,NSGAII
73.7951728447,1904.7373084225,64.8965427299,1.9986003205,444.1847109711,42976.72853153,2012.6900148914,16.2697450599,201.2596818354,0.8970939772,NSGAII
73.9622873544,1889.6651543134,63.8221569547,1.9494172858,471.4545478176,42544.7420210953,2103.700309582,15.4046214637,201.1247177092,2.3270848026,NSGAII
73.4076686159,1884.9263587982,75.3667208557,1.9768864766,478.5561619671,42283.6642990399,2281.6596523568,15.915633894,198.4181359923,1.0628187975,NSGAII
73.3256031041,1916.067712932,64.9898278476,1.9690636164,419.8455067547,42777.2172860459,2272.9661376612,15.2356269378,195.3954563883,0.9053860058,NSGAII
73.502552776,1888.2933024844,69.6545956226,1.9498965865,477.8679979877,42573.5731150374,2109.1932118162,15.5174578604,201.2004926886,1.4721570049,NSGAII
73.3747319587,1965.6916788207,65.1287805741,1.8579458422,418.5493835948,43705.3197243846,2022.1306508066,14.4974333333,193.1492068176,0.2846911076,NSGAII
73.3248432873,1886.4398332448,79.4129928785,1.9048682819,476.7698633504,42432.2585152363,2112.9001702361,15.7155000041,199.8885611774,1.0749730378,NSGAII
73.6428668751,1889.2297116486,59.949133102,1.9081160587,468.2307673465,42631.8301772947,2022.1082908407,15.3741097302,201.3434634929,0.8967658881,NSGAII
73.715734708,1893.671695714,70.5381569682,1.9748013824,446.5407389807,42757.9272511046,2006.7293517439,16.2350589216,201.9042166262,1.0259233473,NSGAII
73.5647040372,1892.2797132315,69.501274007,1.9692555996,447.8692439065,42696.7355674787,2009.2810361975,16.0910069081,201.991834236,1.0150345724,NSGAII
73.6136670333,1889.5473852502,62.4317752097,1.9998778355,447.6886354984,42501.8110301916,2150.5424355482,15.6077236554,199.0819244444,0.7994413698,NSGAII
73.4082887885,1887.4055038418,63.1832524342,1.9956641094,459.4662118003,42586.8036179549,2053.9722659896,15.9448803771,201.7338521693,0.8915844621,NSGAII
73.2991704011,1914.3866034991,79.1860799992,1.9195466414,447.133818804,42778.6388832438,2277.426681622,15.3151781396,195.0115931742,1.9381934427,NSGAII
73.3358035084,1947.5647071492,71.0975457298,1.9831949451,388.7270212889,43458.7905948259,2018.2883464372,14.8568609289,192.8622023979,1.0398986359,NSGAII
73.2924639145,1917.7330238866,71.4355967877,1.9658627485,419.2776237734,42741.0027919399,2407.9076324055,15.3279795334,193.3913741078,1.2106949068,NSGAII
73.5661803396,1926.1512345004,77.0784893378,1.9436040942,446.3421421128,43228.3784114479,2041.3242040085,15.9228623796,198.5448525575,0.5755618375,NSGAII
73.4917313911,1938.0767362182,77.8962904626,1.9424449377,444.6429166123,43422.5915711912,2061.2467503922,15.9675329161,197.6143851384,0.4530694325,NSGAII
73.5706028565,1922.0548404687,77.5404024114,1.916486694,441.2450774709,43169.1077887939,2004.5253238939,15.6817957808,198.8347825584,0.5950370969,NSGAII
73.4164225885,1945.5005276441,74.7752863525,1.9477740185,388.148136407,43246.3208850095,2101.7829496741,14.8692146618,192.7911753705,1.627206652,NSGAII
73.360534516,1985.846964176,71.7451280261,1.9787189381,418.9133984842,43999.2581829143,2224.8224175169,15.6300321505,191.5288422882,0.2898250446,NSGAII
73.3404552725,1915.4267346855,70.0536181424,1.8742685384,418.7048249478,42807.5435449174,2036.1069187993,14.7966784895,195.504649409,1.0922119238,NSGAII
73.5420305954,1914.2482924323,70.6467554651,1.9175720019,447.5640286669,42950.9630295427,2010.7305076453,15.3211927747,198.6674028071,0.5803017615,NSGAII
73.5488583239,1912.9856556349,71.8890212202,1.9224217604,448.2218258451,42898.0250824158,2019.2129150724,15.6152976803,198.508963192,0.5936722679,NSGAII
73.343410884,1944.3681485154,76.3116886148,1.919911453,441.2184501942,43408.4043351117,2035.7892807803,15.6355624028,196.494685817,0.4468039295,NSGAII
73.7800931591,1925.3684014437,59.6537392716,1.9140825331,419.0942333004,43105.8824505403,2014.0083717216,14.9497005585,197.2725452091,1.4662407586,NSGAII
73.900249294,1919.9741371035,59.6596734112,1.9116623948,418.8130006406,43034.6053857422,2034.1325663431,15.0592691993,197.5325723559,1.4678246679,NSGAII
73.258044427,1979.839334269,69.868358315,1.9973089663,385.4760478444,43973.4992835444,2103.241782038,15.0195445627,192.4566947864,0.6898309859,NSGAII
73.3369484311,2005.8217891366,78.4032200422,1.9939077677,389.174777867,44441.8959747451,2123.5920816785,15.9238539589,191.675700787,0.8936579146,NSGAII
73.4661209867,1975.1272061019,72.3203241115,1.9472447358,389.0734173104,43783.1588739071,2125.0090801058,15.012266199,191.9985285507,1.4742265249,NSGAII
73.3859781104,1941.6208763318,70.5160079804,1.9943726386,447.2416843326,43305.3584735237,2172.7859141455,15.9036851432,195.8719019059,0.2261723449,NSGAII
73.3385372088,1933.9551247664,70.5538107293,1.9924277312,418.3212912653,43172.1622327425,2143.794361732,15.8153023327,196.2517283146,0.5918713774,NSGAII
73.392797494,1925.9105038575,70.9445719153,1.9969324093,414.7901971904,43052.6486452395,2151.9933465122,15.9641184703,196.6614034938,0.7310330842,NSGAII
73.3272438907,1899.8471282551,71.6204351021,1.7995690628,439.6047708321,42626.2339916472,2005.3200324331,14.7019987014,198.3690611556,0.7874440464,NSGAII
73.4808202981,1958.9645169941,71.8747981029,1.9762258627,414.4043625293,43366.5437754418,2425.9288866543,15.3168119864,190.7964420678,0.5196646674,NSGAII
73.3202390187,1889.1578532284,62.8802587901,1.9481609716,458.671505379,42374.1819394906,2244.606639808,15.4086262234,198.141164385,0.8852068903,NSGAII
