Cost,Crit Reliablity,Surplus,Dropped Transfers,Number of Leases,Dropped Transfers Cost,Algorithm
0.0971407427,0.9925,0.1461301394,0.0267368868,0.0109,0.0199165,RVEA
0.0922467328,0.9966666667,0.1231588819,0.0319378784,0.0233,0.0188325,RVEA
0.0916132,0.9983333333,0.1190121272,0.031640821,0.034,0.018426,RVEA
0.1009949509,0.9958333333,0.1904621495,0.0118467752,0.0076,0.023964,RVEA
0.097479539,0.9941666667,0.1513998653,0.0236961718,0.0115,0.0198365,RVEA
0.0983180729,0.9966666667,0.1196904122,0.0233304734,0.0277,0.028272,RVEA
0.0989418171,0.9966666667,0.1471914938,0.0193476455,0.0187,0.020238,RVEA
0.1088113945,0.9908333333,0.2942280843,2.04E-04,0.0014,0.01134,RVEA
0.0925225967,0.995,0.1192294362,0.0327452849,0.0221,0.018501,RVEA
0.0998960732,0.9925,0.1447154007,0.0269429465,0.0078,0.0236295,RVEA
0.0957696436,0.9983333333,0.1436690986,0.0226144872,0.0216,0.0272655,RVEA
0.091761066,0.9958333333,0.1157820373,0.0185058321,0.0807,0.0331445,RVEA
0.097631873,0.9983333333,0.1366507276,0.0186586836,0.0258,0.0270315,RVEA
0.1026418568,0.9983333333,0.1461990716,0.0227349448,0.0156,0.01944,RVEA
0.1083687902,0.9966666667,0.3196727359,5.97E-05,0.0021,0.01329,RVEA
0.1083356099,0.9975,0.3297706556,7.06E-04,0.0064,0.009889,RVEA
0.0933223597,0.9933333333,0.1156994443,0.01896437,0.0411,0.028294,RVEA
0.0960116392,0.9908333333,0.1576472946,0.0155343586,0.011,0.0273825,RVEA
0.0960035761,0.9941666667,0.1518058522,0.0227846369,0.0138,0.021198,RVEA
0.0962901637,0.99,0.1592958745,0.0114055056,0.0569,0.03143,RVEA
0.0925333157,0.9991666667,0.1225177573,0.031909997,0.023,0.026587,RVEA
0.0953544531,0.9941666667,0.1363249757,0.0310464295,0.0145,0.0158595,RVEA
0.0982512702,0.9966666667,0.1530501647,0.023551618,0.0119,0.013332,RVEA
0.0967670585,0.9916666667,0.1483846169,0.0157875272,0.0154,0.027327,RVEA
0.092208747,1,0.1220274818,0.0314160679,0.0257,0.018213,RVEA
0.1039427413,0.995,0.1794184069,0.0152294882,0.0086,0.0158015,RVEA
0.090557488,0.9908333333,0.1175473641,0.0326320797,0.0167,0.029718,RVEA
0.0921988604,0.9958333333,0.1193356426,0.027571634,0.023,0.027097,RVEA
0.0919277872,0.9983333333,0.1197676697,0.0324133255,0.025,0.0186975,RVEA
0.0939982575,0.9941666667,0.1278315373,0.0352707698,0.0118,0.017862,RVEA
0.0986842913,0.9941666667,0.1692840923,0.0169036762,0.0097,0.019135,RVEA
0.0989782828,0.9941666667,0.1802729906,0.0115565379,0.0156,0.030847,RVEA
0.1030303462,0.9925,0.2022273233,0.007805723,0.0139,0.030737,RVEA
0.1004660972,0.9983333333,0.1813382026,0.0238493049,0.0076,0.012147,RVEA
0.0908501528,0.9966666667,0.1212912538,0.0339347197,0.0245,0.023948,RVEA
0.0986166805,0.9925,0.147234723,0.0198885876,0.012,0.0199195,RVEA
0.0997820938,0.9983333333,0.1625789513,0.0184084672,0.02,0.022492,RVEA
0.095318858,0.9966666667,0.1148393971,0.0239019572,0.0368,0.027216,RVEA
0.0952032394,0.9966666667,0.1398677376,0.0360735632,0.0112,0.0267585,RVEA
0.0945382319,0.9991666667,0.1175782603,0.0304557223,0.0226,0.026538,RVEA
0.0984536915,0.995,0.1645664849,0.0157975197,0.0117,0.0235285,RVEA
0.0995334866,0.9966666667,0.1660306613,0.0195080286,0.0115,0.018784,RVEA
0.0964485242,0.9991666667,0.1413031428,0.0312290577,0.0156,0.0150825,RVEA
0.0997987031,0.9966666667,0.1834346597,0.0176121646,0.0073,0.021594,RVEA
0.0962598435,0.9941666667,0.1385832184,0.0316812849,0.011,0.015696,RVEA
0.094785756,0.9983333333,0.1302432938,0.0346228019,0.0154,0.0171435,RVEA
0.094484072,0.9941666667,0.1440411095,0.0319231589,0.0209,0.015564,RVEA
0.0935295818,0.9983333333,0.1278377997,0.0398508986,0.0154,0.0190365,RVEA
0.0992248413,0.9966666667,0.1738251057,0.0156913707,0.0115,0.0254265,RVEA
0.0962611415,0.9941666667,0.1422361275,0.0234306673,0.0115,0.027081,RVEA
0.09937973,0.9933333333,0.1733679702,0.0199792827,0.0102,0.0118065,RVEA
0.0942992475,0.9983333333,0.118609082,0.031233329,0.0279,0.01824,RVEA
0.0908656909,1,0.1199039857,0.0327621907,0.0489,0.0187755,RVEA
0.0980452911,0.9916666667,0.1492554494,0.0197488503,0.0142,0.019817,RVEA
0.090811456,0.9958333333,0.1252556449,0.0319962855,0.031,0.023718,RVEA
0.1010365298,0.9966666667,0.189733659,0.011593714,0.0081,0.024504,RVEA
0.0992234709,0.9925,0.1498064922,0.0239956286,0.0156,0.012528,RVEA
0.0939574966,0.9983333333,0.1179302751,0.0277500637,0.0274,0.026683,RVEA
0.0979490057,0.9941666667,0.1496956673,0.0188153769,0.017,0.0239005,RVEA
0.0931104138,0.9983333333,0.1108142016,0.0237314211,0.0386,0.030225,RVEA
0.0892601828,0.9975,0.1143501171,0.0268165398,0.0406,0.0256895,RVEA
0.1005929852,0.9983333333,0.1735715405,0.0143344201,0.0132,0.024906,RVEA
0.1020612652,0.9966666667,0.1988167748,0.0158088166,0.0077,0.009981,RVEA
0.1035305973,0.9941666667,0.1499055832,0.0235491613,0.0127,0.0109725,RVEA
0.0943602426,0.9908333333,0.1322170495,0.0234620834,0.0152,0.027963,RVEA
0.0917663095,0.9908333333,0.1199088529,0.0322787252,0.0135,0.0291675,RVEA
0.0971741478,0.9925,0.1614320172,0.0156807853,0.0118,0.0264015,RVEA
0.0953236924,0.9908333333,0.1295819362,0.0270441843,0.0116,0.022193,RVEA
0.0986359739,0.9966666667,0.1364574467,0.0143041503,0.0593,0.0317305,RVEA
0.1041296527,0.9941666667,0.3319827987,3.74E-04,0.0015,0.01577,RVEA
0.1033638204,0.9966666667,0.1498772143,0.0301915802,0.011,0.0118245,RVEA
0.0956325749,0.9975,0.1167697333,0.02799863,0.0248,0.023881,RVEA
0.1014794873,0.9966666667,0.1791345128,0.0159179868,0.0096,0.017276,RVEA
0.0921558462,0.9908333333,0.1261327701,0.0317522721,0.0151,0.0181875,RVEA
0.0953782304,0.9908333333,0.1347392432,0.0199002664,0.0146,0.0275385,RVEA
0.0959580191,0.9941666667,0.1354693635,0.0195624829,0.0269,0.0276105,RVEA
0.1007414371,0.995,0.169121967,0.0225084436,0.0073,0.0118785,RVEA
0.0916834929,0.9983333333,0.116048757,0.0300690891,0.0277,0.027638,RVEA
0.099372646,0.9933333333,0.1495958693,0.0156036059,0.0117,0.026949,RVEA
0.0940642303,0.9925,0.1272655545,0.0319691349,0.0157,0.0170475,RVEA
0.0917081957,0.9933333333,0.1193746286,0.0318404059,0.0182,0.0271435,RVEA
0.1001755915,0.9925,0.1854021893,0.0076963728,0.0089,0.037885,RVEA
0.1003839666,0.9941666667,0.1499565156,0.019848909,0.0109,0.0229425,RVEA
0.0906631736,0.9908333333,0.1216025898,0.0322743939,0.0154,0.027227,RVEA
0.0969204595,0.9966666667,0.1356038621,0.0220566235,0.0155,0.0245075,RVEA
0.0945386764,0.9925,0.140860686,0.0274656086,0.0192,0.0152595,RVEA
0.0960813872,0.9933333333,0.119320403,0.0236219894,0.0301,0.027438,RVEA
0.0910250321,0.9975,0.1121516378,0.0192990911,0.088,0.033836,RVEA
0.0978296532,0.9925,0.1493843618,0.0238557171,0.0199,0.0131625,RVEA
0.0994759826,0.9966666667,0.1488290737,0.0271137308,0.0119,0.0186435,RVEA
0.0896770539,0.9958333333,0.1181733737,0.0291768551,0.0311,0.027569,RVEA
0.094331326,0.99,0.140934214,0.0158666551,0.049,0.031346,RVEA
0.1031627547,0.995,0.1769458799,0.0079969515,0.0431,0.0305325,RVEA
0.0917390908,0.9966666667,0.1198080955,0.0326724284,0.031,0.018852,RVEA
0.0972607913,0.9941666667,0.1395179938,0.0198429221,0.0157,0.0272295,RVEA
0.0977467022,0.9966666667,0.1193806603,0.0223087266,0.0316,0.0236425,RVEA
0.0953500091,0.99,0.1458448578,0.0155180657,0.0237,0.032967,RVEA
0.0998343025,0.9933333333,0.1820220837,0.0113439071,0.0078,0.026376,RVEA
0.0933338096,0.9983333333,0.1211483279,0.0312473607,0.0191,0.029031,RVEA
0.0881325412,0.9966666667,0.1141748441,0.0257016258,0.0655,0.0345435,RVEA
0.1006503873,0.9941666667,0.1757383074,0.0155746798,0.0079,0.0216315,RVEA
0.0906325885,0.9966666667,0.1204016406,0.0316921034,0.0228,0.0299175,RVEA
0.092068554,0.9966666667,0.1179006289,0.0308918815,0.0282,0.0184905,RVEA
0.0899006991,0.9991666667,0.1160153685,0.0270775346,0.0397,0.030132,RVEA
0.0961804875,0.9975,0.1613293926,0.0199803748,0.0164,0.0264225,RVEA
0.0948702077,0.9983333333,0.1436646603,0.0225477254,0.03,0.0276615,RVEA
0.0988287464,0.9925,0.1429813868,0.023748925,0.0114,0.019811,RVEA
0.0929254845,0.99,0.1198361115,0.0319898887,0.0154,0.0235115,RVEA
0.1050507654,0.9941666667,0.320631019,1.52E-04,0.0017,0.01271,RVEA
0.0950128852,0.995,0.1195790668,0.0274445571,0.0234,0.0237165,RVEA
0.0953723906,0.9966666667,0.1327433236,0.0311683446,0.0186,0.0166635,RVEA
0.1042368884,0.9966666667,0.1492182887,0.027929194,0.0104,0.0118455,RVEA
0.1002402091,0.9991666667,0.1696770251,0.0198024194,0.0152,0.0181425,RVEA
0.0980570157,0.9908333333,0.1699754423,0.0097056617,0.0125,0.031347,RVEA
0.0962875348,0.995,0.1299383817,0.0199349484,0.0236,0.0283095,RVEA
0.0926741952,0.9941666667,0.1298336766,0.0384827142,0.0115,0.0193455,RVEA
0.0993551088,0.9941666667,0.17423112,0.0153091454,0.007,0.0255345,RVEA
0.0950051996,0.9983333333,0.1342507767,0.0269792857,0.0363,0.0157995,RVEA
0.098781073,0.9966666667,0.1570973797,0.0154097637,0.0472,0.0292005,RVEA
0.0938776229,0.9983333333,0.1289921599,0.030473551,0.0196,0.0224035,RVEA
0.0948105873,0.9941666667,0.1185256843,0.0277055066,0.0199,0.029256,RVEA
0.0987612968,0.9983333333,0.1485284119,0.0196754241,0.0268,0.0238215,RVEA
0.1003945313,0.9983333333,0.1758306895,0.0221007288,0.0102,0.011223,RVEA
0.0998365921,0.9925,0.1704665468,0.014960665,0.0103,0.018722,RVEA
0.0953636465,0.9941666667,0.1444347893,0.0229859726,0.0195,0.0273615,RVEA
0.0942710574,0.9966666667,0.1295094066,0.0239614448,0.0313,0.02273,RVEA
0.0998893681,0.9983333333,0.1497354282,0.0277204608,0.0148,0.0131205,RVEA
0.0935066535,0.9941666667,0.1297685844,0.0294298202,0.0156,0.02588,RVEA
0.0972745282,0.9983333333,0.1427727148,0.0386920014,0.012,0.016752,RVEA
0.1014596207,0.9983333333,0.1776188461,0.0196212419,0.0084,0.0109965,RVEA
0.0951094094,0.9925,0.1338776861,0.0312348044,0.0115,0.016677,RVEA
0.0942755107,0.9925,0.1327108739,0.0277266456,0.0133,0.025336,RVEA
0.09443433,0.9975,0.138813917,0.0317467278,0.0406,0.0158925,RVEA
0.0988538293,0.9991666667,0.1472166636,0.0274632146,0.0193,0.01332,RVEA
0.092555594,1,0.1215771281,0.0268589396,0.0556,0.023899,RVEA
0.0953657423,0.9975,0.145555761,0.025914557,0.0321,0.014691,RVEA
0.0877570966,0.9991666667,0.1106908737,0.0235067785,0.0861,0.0347865,RVEA
0.1000002293,0.9991666667,0.147968639,0.0236953961,0.0226,0.0122745,RVEA
0.1031061182,0.9966666667,0.1492519926,0.0141070437,0.026,0.031796,RVEA
0.1005634333,0.9983333333,0.1439075983,0.0151622706,0.0299,0.0275445,RVEA
0.098647641,0.9941666667,0.1454133132,0.0148201813,0.024,0.0278385,RVEA
0.0974584362,0.99,0.1610134636,0.011328982,0.0116,0.0275895,RVEA
0.094483064,0.9983333333,0.1295912461,0.0311915333,0.0214,0.017814,RVEA
0.0915685742,0.9983333333,0.1261305791,0.0365121884,0.0187,0.029052,RVEA
0.1044415018,0.9941666667,0.1497730631,0.0238201302,0.0116,0.0111525,RVEA
0.0944099214,0.9941666667,0.131637873,0.0182480624,0.0325,0.0319275,RVEA
0.0986747405,0.9941666667,0.175785655,0.0112835117,0.042,0.028948,RVEA
0.0948663069,0.9908333333,0.1463101439,0.0195304822,0.0196,0.0216485,RVEA
0.0979691828,0.9941666667,0.1424217253,0.0277804909,0.0114,0.01978,RVEA
0.0962495223,0.9933333333,0.1365515237,0.0272337616,0.0116,0.021368,RVEA
0.0969684852,0.9991666667,0.118555001,0.0279097005,0.0237,0.0262405,RVEA
0.1123980188,0.9983333333,0.299205346,0.0012669681,0.008,0.01289,RVEA
0.1175135898,0.9966666667,0.2974595584,0.0017022962,0.0066,0.009387,RVEA
0.0903972529,0.9941666667,0.1191355638,0.0304476943,0.0221,0.029724,RVEA
0.098343778,0.9908333333,0.1773823718,0.0135283308,0.0076,0.0262065,RVEA
0.092364575,0.9966666667,0.1222493089,0.0235955044,0.0298,0.0293355,RVEA
0.0936674269,0.9941666667,0.1184292068,0.0194954192,0.0382,0.0282505,RVEA
0.1016585605,0.9933333333,0.198946465,0.0077093476,0.0104,0.034218,RVEA
0.0988650631,0.9941666667,0.181644022,0.0113840719,0.0095,0.040709,RVEA
0.0952728726,0.995,0.1341460532,0.0257259551,0.0261,0.015729,RVEA
0.1018935261,0.9933333333,0.2005640708,0.0072482323,0.0346,0.0302375,RVEA
0.1006826305,0.995,0.1833594968,0.0199969872,0.0073,0.0116055,RVEA
0.0997440613,0.9966666667,0.1482067528,0.0154375816,0.05,0.0302955,RVEA
0.0977692676,0.9925,0.1564105626,0.0232002536,0.0115,0.0132585,RVEA
0.1016140782,0.9966666667,0.185482736,0.0158969968,0.0107,0.0102675,RVEA
0.0906902788,0.9966666667,0.10584517,0.0198100672,0.0942,0.033518,RVEA
0.0968701735,0.9941666667,0.1505854605,0.0268172506,0.0117,0.014178,RVEA
0.0962207175,0.9925,0.1529380051,0.0189058204,0.0148,0.026838,RVEA
0.0969221683,0.9925,0.1479758314,0.0197328633,0.0149,0.023935,RVEA
0.0929627383,0.9966666667,0.1201120694,0.0237697348,0.0327,0.027366,RVEA
0.1007280678,0.9908333333,0.148584004,0.0241174519,0.0154,0.01197,RVEA
0.0929390737,0.9908333333,0.1184715477,0.0313741391,0.0149,0.0289695,RVEA
0.0974701267,0.9966666667,0.1489817022,0.019342294,0.018,0.026919,RVEA
0.095137321,0.9933333333,0.128332897,0.0199382431,0.0277,0.0279825,RVEA
0.0926507719,0.9975,0.13231981,0.0382691665,0.0152,0.019011,RVEA
0.0935331718,0.9958333333,0.1255982336,0.0275686943,0.0196,0.0287085,RVEA
0.1056001237,0.9983333333,0.2157493359,0.0116544751,0.007,0.022716,RVEA
0.0937983454,0.9983333333,0.1210862729,0.0262475738,0.0234,0.0288495,RVEA
0.0955546865,0.9966666667,0.1217148537,0.0198548751,0.0333,0.0264045,RVEA
0.0977126503,0.9966666667,0.1626224822,0.0201123853,0.011,0.0228355,RVEA
0.0971484726,0.9941666667,0.1401976087,0.0255925724,0.0117,0.0238515,RVEA
0.0970942327,0.9925,0.1469551341,0.0226501461,0.0117,0.020752,RVEA
0.0988036697,0.9983333333,0.1370765456,0.0195422624,0.0209,0.0254585,RVEA
0.0908108021,0.99,0.1197614238,0.0326445053,0.0195,0.026627,RVEA
0.0952834427,0.9983333333,0.1398012242,0.0315807795,0.0239,0.0156435,RVEA
0.0933558634,0.9925,0.1199522371,0.0343408958,0.0147,0.026037,RVEA
0.1115796147,0.9966666667,0.2745376029,0.0017428577,0.0121,0.0200755,RVEA
0.0933200409,0.9975,0.1191634397,0.0277129454,0.0217,0.0266525,RVEA
0.0906857912,0.99,0.125053779,0.0332337244,0.0148,0.023946,RVEA
0.0915286734,0.9941666667,0.1183961883,0.0325249489,0.0239,0.023948,RVEA
0.0960567296,0.99,0.1543681653,0.0183299116,0.0153,0.021275,RVEA
0.1033922502,0.9925,0.3099254398,2.98E-04,0.0014,0.015185,RVEA
0.0943013358,0.9941666667,0.1343112654,0.0319489433,0.0177,0.0163065,RVEA
0.0970066003,0.9941666667,0.1605303558,0.0199073227,0.0142,0.026019,RVEA
0.1034006537,0.9975,0.3189729344,1.29E-04,8.00E-04,0.01888,RVEA
0.097046612,0.9941666667,0.1483580344,0.0239804499,0.0158,0.019974,RVEA
0.1020899939,0.99,0.1761482021,0.0078517819,0.0137,0.037807,RVEA
0.0880910262,0.9958333333,0.1114055106,0.0249778645,0.0817,0.0310005,RVEA
0.101574253,0.9983333333,0.1701187039,0.0257587663,0.0068,0.01206,RVEA
0.0890820034,0.9975,0.1087058614,0.0222259037,0.0585,0.0333745,RVEA
0.0953824824,0.9916666667,0.1384653043,0.0231997643,0.0119,0.027453,RVEA
0.0916471268,0.9908333333,0.1246622867,0.0313896431,0.0147,0.026586,RVEA
0.0971102332,0.9983333333,0.1390331721,0.0425838075,0.0118,0.0187455,RVEA
0.0929834384,0.9966666667,0.1291142375,0.03194513,0.019,0.0229465,RVEA
0.1002091014,0.995,0.1675053749,0.0197860545,0.0106,0.011616,RVEA
0.1006429699,0.9916666667,0.1803890228,0.0079074972,0.0118,0.034896,RVEA
0.0906105307,0.9908333333,0.1184372741,0.0332759414,0.0211,0.0272755,RVEA
0.0951117861,0.9941666667,0.1403412493,0.0302419077,0.0118,0.027222,RVEA
0.093391811,0.9966666667,0.1248313291,0.0197613783,0.053,0.033234,RVEA
0.0914831761,0.9966666667,0.12601016,0.0359433506,0.0188,0.018849,RVEA
0.0999965357,0.9975,0.1493311877,0.0195934312,0.0243,0.0195825,RVEA
0.0998190618,0.9941666667,0.1772190609,0.0117285595,0.0071,0.039996,RVEA
0.0926148764,0.9908333333,0.1197153969,0.0346309153,0.0147,0.018831,RVEA
0.0890454972,0.9975,0.1129385239,0.0249625592,0.0436,0.030966,RVEA
0.0933827317,0.9975,0.1307872677,0.0190097656,0.0759,0.0312325,RVEA
0.0943843406,0.9966666667,0.1249368309,0.0238471166,0.0273,0.0286215,RVEA
0.0937792839,0.9966666667,0.1187710582,0.0238784039,0.0411,0.027237,RVEA
0.094362062,0.9975,0.1198916053,0.019565913,0.087,0.0319695,RVEA
0.1013381484,0.9983333333,0.1801481553,0.0225247553,0.0079,0.011424,RVEA
0.0925033174,0.995,0.1260883034,0.0315668667,0.0194,0.0234515,RVEA
0.0986856263,0.9983333333,0.1613505664,0.0273577616,0.0121,0.013539,RVEA
0.0946941995,0.9966666667,0.1188656736,0.0184673978,0.0379,0.029289,RVEA
0.0933545308,0.9941666667,0.1193675342,0.01799107,0.0738,0.0332965,RVEA
0.101686525,0.9958333333,0.1750671021,0.0159228928,0.0073,0.017423,RVEA
0.0906985198,0.9983333333,0.1235060426,0.0318635627,0.0331,0.023588,RVEA
0.0979098854,0.9933333333,0.1678739514,0.0159642178,0.0099,0.023222,RVEA
0.1085792586,0.9975,0.2028546033,0.0153550553,0.0073,0.0079455,RVEA
0.0942535643,0.9975,0.1299467755,0.0277470576,0.0237,0.022931,RVEA
0.0915865653,0.995,0.123114029,0.0314936001,0.0234,0.0238075,RVEA
0.0949910977,0.995,0.1343805899,0.0239135182,0.0264,0.0221825,RVEA
0.097925999,0.9916666667,0.143822314,0.0239002399,0.0114,0.01999,RVEA
0.0913739649,0.99,0.1198692055,0.0316995783,0.0144,0.0292395,RVEA
0.103052503,0.9916666667,0.1779795453,0.0079010441,0.0112,0.034179,RVEA
0.0969712212,0.9908333333,0.141738259,0.0197235748,0.0106,0.0270585,RVEA
0.093002168,0.9958333333,0.11726435,0.023151318,0.0344,0.027716,RVEA
0.0893231033,0.9991666667,0.1122610182,0.0225081909,0.0647,0.034177,RVEA
0.0924974123,0.9941666667,0.1198032635,0.0337508271,0.0199,0.0239355,RVEA
0.0994150019,0.9966666667,0.1678272919,0.025001649,0.0077,0.0123915,RVEA
0.0962358279,0.9966666667,0.1369953978,0.025585103,0.0185,0.0218405,RVEA
0.102159813,0.9916666667,0.147915199,0.0238915479,0.0129,0.0118695,RVEA
0.0907788923,0.995,0.1238875508,0.0336815168,0.0197,0.026673,RVEA
0.0898543003,0.99,0.1194553287,0.0313787365,0.0254,0.0299265,RVEA
0.0938378679,0.9966666667,0.1187842611,0.0195592967,0.0544,0.033198,RVEA
0.0997382826,0.9983333333,0.1475777451,0.0315307921,0.0119,0.013473,RVEA
0.0931706332,0.995,0.1240340546,0.0278112641,0.0209,0.0234445,RVEA
0.0998284095,0.9983333333,0.1515964028,0.023930057,0.0114,0.025467,RVEA
0.0986977459,0.9908333333,0.1453882175,0.0155785424,0.0119,0.042675,RVEA
0.0990257834,0.9908333333,0.1475064786,0.01127624,0.038,0.031425,RVEA
0.0977758195,0.9941666667,0.1501716145,0.023826547,0.0152,0.0132495,RVEA
0.095398942,0.9991666667,0.1279422094,0.0272719369,0.0214,0.0225885,RVEA
0.0958537218,0.9908333333,0.1366842182,0.0239193201,0.0116,0.0217545,RVEA
0.0925876735,0.9941666667,0.1245081577,0.0359351275,0.015,0.01911,RVEA
0.0951653846,0.9925,0.1437624429,0.0238336959,0.0152,0.021627,RVEA
0.0930017406,0.995,0.1239496924,0.0200749245,0.0233,0.02961,RVEA
0.0977879406,0.9966666667,0.1425218321,0.0318371152,0.0118,0.0143085,RVEA
0.0941026384,0.9941666667,0.1192690303,0.0328658588,0.0186,0.018333,RVEA
0.0908887611,0.9991666667,0.1280110782,0.0345592122,0.0287,0.018903,RVEA
0.0926233452,0.9966666667,0.1262274568,0.0269888921,0.0352,0.02347,RVEA
0.0889291656,0.9983333333,0.1189939459,0.0282925548,0.0508,0.0303645,RVEA
0.0923036307,0.9925,0.1148071395,0.0236196502,0.0305,0.029826,RVEA
0.0915564,0.9958333333,0.1218957393,0.031185734,0.0316,0.0186465,RVEA
0.0980923806,0.9975,0.1562405289,0.0195736388,0.0146,0.0267105,RVEA
0.0971778705,0.9966666667,0.1478833354,0.033109949,0.0119,0.014772,RVEA
0.0971562223,0.9983333333,0.1588169905,0.0266311356,0.0182,0.0133695,RVEA
0.094489501,0.9908333333,0.1407262086,0.0307175201,0.0198,0.0156885,RVEA
0.0996391256,0.995,0.1472470362,0.0311511255,0.0078,0.01347,RVEA
0.1092749312,0.9991666667,0.3213907924,8.77E-04,0.0023,0.0111265,RVEA
0.0944902667,0.9983333333,0.1283863988,0.0229941018,0.0312,0.028077,RVEA
0.0906362515,0.9983333333,0.1205306902,0.0315137685,0.0275,0.0272725,RVEA
0.0907315658,0.9975,0.1187253711,0.0312004857,0.0581,0.0187725,RVEA
0.1067767612,0.9983333333,0.1787913015,0.0156237449,0.0079,0.0227655,RVEA
0.0924750307,0.9925,0.1274242123,0.0354393834,0.0116,0.028575,RVEA
0.0918906688,0.9933333333,0.1242084525,0.0236246835,0.0389,0.0274595,RVEA
0.0890636238,0.995,0.1141655347,0.0273224912,0.0396,0.026038,RVEA
0.0905024412,0.9983333333,0.1145207613,0.0267184999,0.03,0.030411,RVEA
0.0996252192,0.9966666667,0.1491695665,0.0222277686,0.0112,0.025728,RVEA
0.1025897564,0.9966666667,0.2017479172,0.0117632382,0.007,0.0239115,RVEA
0.0908439778,0.995,0.128320188,0.0354662736,0.0273,0.018822,RVEA
0.091745301,0.995,0.1196712857,0.0312289719,0.0274,0.023977,RVEA
0.0914235294,0.9983333333,0.1079254727,0.0229521781,0.0401,0.030513,RVEA
0.1022826613,0.9958333333,0.1493444628,0.0257179524,0.0118,0.0119895,RVEA
0.0993702961,0.9941666667,0.1445482677,0.0231231561,0.0114,0.019682,RVEA
0.1013301468,0.9975,0.1498693029,0.025260608,0.0154,0.0117975,RVEA
0.0902821823,0.9966666667,0.114332199,0.0276324267,0.028,0.030426,RVEA
0.0966894977,0.9958333333,0.1479064902,0.0157962226,0.0238,0.030691,RVEA
0.0997631629,0.9975,0.1721196725,0.0227270926,0.0118,0.0114375,RVEA
0.0945793132,0.9991666667,0.1399830341,0.0481890315,0.0115,0.020964,RVEA
0.0910227175,0.9908333333,0.1242727056,0.031231377,0.0191,0.0185445,RVEA
0.0962196812,0.9966666667,0.1348768519,0.0389602512,0.0115,0.0176865,RVEA
0.0934461317,0.9941666667,0.1185244529,0.0225661641,0.0256,0.0291405,RVEA
0.090826466,0.9925,0.1188014768,0.0313028514,0.0366,0.02394,RVEA
0.0917477386,0.9983333333,0.1141603404,0.0273551863,0.0319,0.027764,RVEA
0.0899292783,0.9916666667,0.1298762522,0.0353969856,0.0236,0.026667,RVEA
0.0959078102,0.9933333333,0.137530084,0.0199916224,0.0187,0.0256375,RVEA
0.0969989063,0.9966666667,0.1424763723,0.0183678858,0.0268,0.02706,RVEA
0.0921700834,0.9966666667,0.1195361708,0.0307618377,0.0235,0.023723,RVEA
0.0968727304,0.9916666667,0.1191432818,0.0220214777,0.0245,0.02321,RVEA
0.0894365211,0.9941666667,0.1101888813,0.0238448155,0.0581,0.0259585,RVEA
0.0938441688,0.9966666667,0.1345283842,0.0418735608,0.0117,0.0199335,RVEA
0.0934139857,0.9983333333,0.120063738,0.0276025923,0.0285,0.0235,RVEA
0.0955483846,0.9983333333,0.1370139903,0.0475710998,0.0119,0.0207765,RVEA
0.0953638805,0.995,0.1467720057,0.0266675255,0.0139,0.0238925,RVEA
0.0989059762,0.9941666667,0.1719624173,0.0211697166,0.0161,0.011967,RVEA
0.0989288031,0.9966666667,0.1465421733,0.0231405731,0.0155,0.020701,RVEA
0.0962836742,0.9966666667,0.133697645,0.022941609,0.0277,0.021817,RVEA
0.1033707291,0.9983333333,0.1925173127,0.0156695608,0.0074,0.0092445,RVEA
0.0972969124,0.9933333333,0.1611250903,0.0183492864,0.0114,0.019734,RVEA
0.0933790974,0.9991666667,0.1190816245,0.0273500297,0.0334,0.0239245,RVEA
0.0907594972,0.9983333333,0.1223409911,0.0319978529,0.0383,0.0188775,RVEA
0.1003604585,0.9966666667,0.1492209376,0.0231461944,0.015,0.0197385,RVEA
0.0931996778,0.9908333333,0.1266641038,0.031581016,0.0115,0.0257875,RVEA
0.1012195556,0.9966666667,0.1819362091,0.0156556054,0.0077,0.0239535,RVEA
0.0962472587,0.9983333333,0.1304111829,0.0232202924,0.0317,0.022064,RVEA
0.1049959298,0.9941666667,0.1748515061,0.0119351901,0.01,0.023988,RVEA
0.0948514016,0.9975,0.1302705927,0.0238941894,0.0211,0.0257485,RVEA
0.0989219302,0.9933333333,0.1690472071,0.0119735827,0.0115,0.0270345,RVEA
0.0943474846,0.99,0.119568502,0.0332511395,0.0118,0.0285285,RVEA
0.0989119227,0.9983333333,0.1485487547,0.0329961831,0.0116,0.014541,RVEA
0.1007238059,0.99,0.1880069661,0.0157230476,0.0068,0.0181905,RVEA
0.0986080888,0.9983333333,0.1426317053,0.0268777301,0.0154,0.019534,RVEA
0.0925668423,0.9983333333,0.1184871272,0.0283114448,0.0266,0.023971,RVEA
0.1016544341,0.9983333333,0.1793836968,0.0192193913,0.0076,0.0202855,RVEA
0.1003836047,0.9983333333,0.1660751923,0.0187699806,0.0119,0.021983,RVEA
0.09771288,0.9925,0.1650947911,0.0116729845,0.0233,0.031971,RVEA
0.0905471324,0.9966666667,0.1192451427,0.0302402015,0.0255,0.0275415,RVEA
0.0990900066,0.9983333333,0.1587236386,0.018800434,0.0158,0.0265305,RVEA
0.0917574439,0.9983333333,0.1188744896,0.0314338939,0.0239,0.029553,RVEA
0.1035795842,0.9925,0.1776698171,0.0077538928,0.0189,0.031965,RVEA
0.1023782447,0.9966666667,0.177789247,0.0159038849,0.0079,0.023835,RVEA
